Eind,Bloemendaalse polder,De Dintel,De Halse Vliet,Den Biggelaar,Endekweek,Geluk,Goudbloem,Haagse Beemden,Heerjansland/Zellebergen,Hoge Vucht,Hogediep,Laakdijk/Schuivenoord,Leurschans,Oude Prinslandse Polder,Rooskensdonk/Kraaiennest,Tonnekreek,Triangelpolder/Kruisland,Visvliet,Vuchtpolder,Westpolder,Willemspolder,Zonzeel,Zwartenbergse polder
2016-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0032,0.0,0.0391,0.0,0.0056,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0106,0.0,0.0,0.0,0.0488,0.0,0.0,0.012,0.0,0.0672,0.0,0.0536,0.0371,0.0,0.0008,0.0438,0.0659,0.0,0.0,0.0247,0.0,0.0
2016-12-02,0.1114,0.2212,0.0486,0.0388,0.0665,0.0336,0.1968,0.0784,0.1317,0.0451,0.0193,0.0653,0.0019,0.0874,0.1455,0.1918,0.0399,0.0,0.0409,0.0198,0.152,0.1089,0.0153
2016-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,0.0088,0.0,0.0045,0.0212,0.0004,0.0,0.0,0.0029,0.0,0.0,0.0,0.0399,0.0,0.0,0.0087,0.0,0.0,0.0,0.0004,0.0028,0.0,0.0848,0.0003
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,1.7327,2.0176,1.3731,1.5526,1.4509999999999998,1.9718,1.4955,1.6130000000000002,1.5935,1.5994,1.5656,1.5533,1.5592,1.8115,1.5558,1.954,1.6841,1.8816,1.5699,1.4193,1.8779,1.7214,1.4683
2016-12-11,1.4736,1.4171,2.2909,1.8732,2.0946,1.2809,1.5664,3.2725,1.4451,3.1332,0.9757,2.5701,1.0318,1.1739,2.7937,1.4228,1.1248,1.1338,3.0427,2.4446,1.2172,2.1818,2.1266
2016-12-12,0.0206,0.0849,0.0,0.0008,0.0234,0.3291,0.0562,0.0,0.095,0.0,0.6842,0.0,0.3821,0.1183,0.0,0.0852,0.2504,0.4745,0.0,0.0002,0.1096,0.0,0.0
2016-12-13,0.0,0.0,0.0146,0.0139,0.0058,0.0,0.0,0.1403,0.0029,0.1471,0.0007,0.228,0.0056,0.0,0.1737,0.0,0.0709,0.0,0.2377,0.0116,0.0,0.1093,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,2.6654,2.2562,2.7155,2.6212,2.4797,2.3038,2.4886,2.3496,2.4487,2.1924,2.5761,2.1683,2.2285,2.269,2.4796,2.3255,2.2793,2.3146,2.1172,2.5961,2.1359,2.1199,2.7422
2016-12-22,4.8702,4.3658,7.391,6.2354,5.6416,4.6306,5.2066,7.4118,5.0862,7.1089,4.9568,6.9347,4.9123,4.9041,7.9365,4.3043,5.3961,4.8166,6.9343,6.1445,4.6107,5.8731,6.6989
2016-12-23,0.3037,0.2514,0.4242,0.1965,0.3792,0.1979,0.4067,0.359,0.2837,0.3678,0.2196,0.2137,0.2246,0.2546,0.2745,0.2569,0.2674,0.2027,0.4384,0.3332,0.2339,0.1666,0.3206
2016-12-24,0.8427,0.8964,1.0608,0.9665,0.9739,0.9572,0.9395,1.0893,0.973,1.1353,1.0537,1.1916,1.1439,1.0628,1.1704,0.8431,1.0943,1.0306,1.2125,1.0071,1.0289,1.0669,1.0601
2016-12-25,0.6033,0.5663,0.7315,0.6332,0.6176,0.4464,0.6242,0.6979,0.4697,0.7562,0.4645,0.7851,0.4801,0.4657,0.7545,0.5992,0.4314,0.4755,0.7923,0.6555,0.4914,0.7727,0.6890000000000001
2016-12-26,1.6556,1.5488,1.5103,1.7327,1.2406,1.8188,1.1511,1.5292,1.0728,1.795,1.4695,1.4233,1.3493,1.3344,1.4580000000000002,1.7734,1.1109,1.5312,1.5329,1.3325,1.5255,2.1267,1.6107
2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31,0.0,0.0094,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0106,0.0
2017-01-01,0.7865,0.8125,0.6439,0.7625,0.8055,1.3572,0.8098,0.5834,1.9399,0.6114,2.5449,0.8825,3.6857,1.5392,0.7722,0.6703,4.1659,1.7705,0.6172,0.8292,0.9947,1.1471,0.6489
2017-01-02,4.4465,4.3495,2.7985,3.065,4.5868,4.1093,4.5491,2.3576,3.8351,3.0044,3.2686,2.5775,3.1684,3.8122,2.3559,4.7836,3.8442,3.1439999999999997,2.9935,3.8765,3.4954,2.5565,3.1199
2017-01-03,0.0201,0.3261,0.0,0.0,0.0053,0.7493,0.0687,0.0,0.406,0.0,0.2236,0.0,0.2855,0.5903,0.0,0.081,0.3418,0.6123,0.0,0.0013,0.9697,0.0,0.0
2017-01-04,1.423,1.3853,1.088,1.1511,1.6568,2.0858,1.4344,1.6141,1.329,1.6721,2.7343,1.5627,2.7297,2.0456,1.6984,1.2587,2.0907,2.3281,1.6845,1.2846,1.7309999999999999,1.423,0.9809
2017-01-05,0.4954,0.525,0.4635,0.4388,0.5956,0.3548,0.4549,0.259,0.5814,0.2927,0.0641,0.2398,0.2468,0.3552,0.2787,0.675,0.2639,0.4046,0.2612,0.3518,0.3549,0.3137,0.2543
2017-01-06,0.0003,0.1706,0.0,0.0,0.0,0.3171,0.0,0.0,0.0324,0.0,0.2986,0.0,0.2234,0.1789,0.0,0.1044,0.0975,0.3199,0.0,0.0,0.1963,0.0,0.0
2017-01-07,3.9798,2.9259,4.1983,4.4227,3.5827,3.2686,3.0441,4.1445,2.5413,3.6819,3.2532,3.9945,3.0522,2.9148,4.3648,3.3637,2.4662,3.2348,3.5823,3.9728,3.1011,4.0488,4.192
2017-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,6.005,6.3839999999999995,4.8871,5.5945,5.2793,7.4821,5.579,4.2146,5.6247,4.3799,8.4188,4.9104,8.0684,7.0139,5.0336,6.2426,6.4545,7.8685,4.5207,4.8724,6.7595,5.1007,5.1366
2017-01-10,1.8818,1.8459,2.1748,2.2091,1.7379,2.5349,1.7119,2.3617,1.8029,2.3888,2.5813,2.5216,2.5537,2.2503,2.4327,1.6899,2.2285,2.8613,2.502,1.8749,2.1801,2.4723,1.9922
2017-01-11,0.2224,0.321,0.1886,0.2291,0.2795,0.6881,0.2328,0.1914,0.3374,0.3708,0.7466,0.1993,0.7034,0.5598,0.2635,0.245,0.578,0.9115,0.1852,0.2365,0.5488,0.3362,0.1764
2017-01-12,19.077,19.2764,22.7924,19.6712,21.9577,19.2044,21.3597,26.1755,21.7803,26.9507,18.9669,22.936999999999998,19.7942,19.7229,23.6273,18.492,22.1468,19.3962,26.2427,22.2657,19.2663,20.1098,21.4506
2017-01-13,14.062999999999999,16.6028,13.1372,13.0882,14.2668,15.6598,14.3327,13.377,14.2731,13.0487,19.7671,14.4944,17.7341,14.3204,13.5322,15.5275,13.9402,17.1887,14.6712,16.1921,16.8413,13.7854,14.2776
2017-01-14,3.9306,4.7892,4.9838,4.1036,4.1974,4.4275,4.0509,4.3297,4.3256,4.723,4.9227,4.8362,4.8251,4.6692,4.8693,4.47,4.8039,4.5848,5.043,4.2451,3.9956,4.8171,4.5689
2017-01-15,3.3069,2.7153,2.8842,3.1483,3.0122,2.6429,3.0025,2.9279,2.7295,2.4764,2.5877,2.8547,2.5953,2.8710000000000004,3.1672,2.7265,2.8092,2.7431,2.5249,3.2478,2.6382,2.9519,3.0993
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.1679,0.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0931,0.0,0.0,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,1.8454,2.553,0.6334,0.8871,1.6132,2.0381,2.3201,0.6202,1.9237,0.6472,0.7963,0.4593,1.2908,2.6249,0.4036,2.1695,2.3829,1.4293,0.5801,1.1311,3.0429,0.5554,0.838
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-28,0.0,0.0267,0.0,0.0,0.0,0.0361,0.0,0.0,0.0063,0.0,0.0031,0.0034,0.0408,0.0666,0.0,0.0134,0.0885,0.0172,0.0,0.0,0.0684,0.0,0.0
2017-01-29,5.6706,6.8729,5.4967,5.5276,5.7363,7.1423,6.204,6.1943,6.6498,6.4009,6.6472,5.8404,6.415,6.8229999999999995,5.5915,6.5914,6.2585,6.8487,6.3718,5.6785,7.0604,5.6863,5.5563
2017-01-30,3.7002,3.9511,4.0102,4.7139999999999995,2.694,4.5706,2.5029,4.8738,2.5202,4.3266,4.1197,5.5021,3.287,3.589,4.6825,4.4137,2.2694,4.6283,4.9129,3.1628,4.6932,6.2016,4.0361
2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2.1641,2.4525,1.9559,2.0219,1.8089,1.7903,1.9646,1.5119999999999998,1.966,1.2504,1.4443,1.4916,1.6438,2.3528,1.5068,2.6937,2.2475,1.6598,1.3004,1.9748,2.4923,1.6011,2.0989
2017-02-02,0.6148,0.6859999999999999,0.3258,0.3952,0.493,0.5551,0.5741,0.4847,0.6965,0.5562,0.4388,0.4412,0.4303,0.5868,0.3865,0.7879,0.4994,0.48700000000000004,0.5346,0.4314,0.5975,0.355,0.35200000000000004
2017-02-03,0.0845,0.0589,0.1372,0.131,0.0916,0.0769,0.0644,0.1566,0.0591,0.1466,0.15,0.168,0.1054,0.0561,0.1545,0.0702,0.0407,0.0844,0.1656,0.1389,0.0837,0.1517,0.1204
2017-02-04,5.9685,7.2914,4.4917,5.4295,4.5592,6.6856,5.7455,4.98,6.8169,5.4459,6.0542,6.3895,6.0503,6.9455,5.2581,7.4566,6.7461,5.9718,5.6370000000000005,4.5035,7.1106,7.2417,4.6982
2017-02-05,0.1328,0.0181,0.8802,0.3809,0.3509,0.0,0.08900000000000001,0.8947,0.0754,0.7354,0.0,0.8863,0.0,0.0013,0.9017,0.0519,0.0697,0.0,1.0013,0.7745,0.0,0.5944,0.5720000000000001
2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,0.305,0.8432,0.1338,0.1184,0.2392,1.095,0.4599,0.1394,0.5594,0.1455,1.9738,0.1334,1.4952,0.7851,0.1435,0.5705,0.9719,1.1584,0.1353,0.2043,0.6918,0.1287,0.1108
2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,0.5478,0.5799,0.4827,0.5599,0.4625,0.6074,0.5366,0.4686,0.5492,0.4439,0.6928,0.4815,0.6252,0.5706,0.4811,0.6081,0.5814,0.6084,0.4467,0.4717,0.5802,0.5735,0.539
2017-02-11,3.4234,3.3585,3.3498,3.3,3.1,2.6652,3.1337,3.2722,2.8775,3.2643,2.2261,2.966,2.5925,2.6001,3.0988,3.5262,2.4861,2.0738,3.1142,3.5211,2.8795,2.9809,3.4521
2017-02-12,0.0209,0.0098,0.0,0.0054,0.0001,0.0159,0.0,0.0207,0.0063,0.0291,0.0625,0.2084,0.0329,0.0171,0.0,0.0359,0.0249,0.0259,0.04,0.0,0.0143,0.2388,0.0
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,0.2797,0.0219,0.0372,0.4516,0.3216,0.001,0.2657,0.0,0.2074,0.0376,0.0316,0.0201,0.0001,0.0235,0.0015,0.0453,0.0429,0.0004,0.0039,0.1535,0.001,0.2644,0.2431
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,1.4969999999999999,1.6485,0.8917,0.7567,1.6997,0.9664,2.1293,0.6416,1.511,0.6289,1.4466,0.5951,0.9911,1.0068,0.4283,1.5941,0.6594,0.5907,0.3795,1.4313,1.1585,0.8436,0.9692
2017-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,5.1614,5.5285,4.1818,4.1041,4.5982,3.9705,4.7671,4.117,4.4399,3.7136,3.9549,3.7851,3.7598,4.0105,3.2212,5.6047,3.8404,3.5579,3.5881,4.6181,4.8045,4.056,4.7149
2017-02-21,0.4366,0.3024,0.4699,0.5128,0.3069,0.153,0.2165,0.5263,0.1302,0.489,0.1054,0.4654,0.0896,0.1247,0.4536,0.4858,0.0896,0.1182,0.4445,0.4448,0.2007,0.4948,0.5372
2017-02-22,23.6314,20.2672,31.3662,27.5207,26.2783,17.1171,24.5845,31.8179,22.9135,31.1162,16.0824,27.6509,16.5531,18.9186,29.1181,21.733,17.9843,16.4532,30.112,31.0145,18.7092,26.0757,30.4291
2017-02-23,7.2993,6.7662,9.1958,8.4104,6.6244,5.9498,6.4256,8.9789,6.2423,8.5684,5.2406,10.2619,5.3497,5.7887,9.1562,7.3314,5.7132,5.1234,9.1426,8.2211,6.053999999999999,9.7948,8.5029
2017-02-24,1.5473,1.4298,1.0716,0.945,1.2725,1.788,1.0893,1.0286,1.3485,0.9619,2.3119,1.5715,2.1911,1.6606,1.0945,1.8349,2.1723,1.9919,1.1849,1.3002,1.4284,1.5916,1.0673
2017-02-25,0.228,0.2571,0.2626,0.2124,0.2396,0.2329,0.2338,0.3651,0.2463,0.4107,0.1817,0.2161,0.1855,0.2229,0.2107,0.2764,0.2073,0.2006,0.255,0.2913,0.2391,0.209,0.22399999999999998
2017-02-26,1.1366,1.0721,1.2602,1.35,0.8275,1.0176,0.6999,1.0667,0.6454,0.9796,0.8514,1.4114,0.6259,0.8145,1.1929,1.3195,0.4691,0.8711,1.033,0.9606,0.9823,1.6131,1.1308
2017-02-27,13.5046,13.2249,15.0034,14.415999999999999,11.7816,11.015999999999998,13.1614,17.2373,14.8266,16.6485,9.3834,19.6549,10.3541,13.7866,19.08,13.5595,13.7843,10.2308,18.2275,12.8721,13.789000000000001,18.6493,14.0845
2017-02-28,8.5703,7.0847,11.0568,9.8091,10.9152,6.3101,9.8932,10.5192,9.9869,10.5441,7.7087,9.0365,10.1694,8.9101,10.3852,7.0541,9.7036,6.8561,10.3339,11.6548,6.6097,7.5231,11.3787
2017-03-01,4.885,5.4089,5.3381,4.8566,5.767,6.4319,5.7018,5.3144,6.1448,5.5282,7.3904,4.8737,6.9971,6.2789,5.2403,4.9138,6.7897,7.1485,5.507999999999999,5.7763,6.1065,4.6268,5.4676
2017-03-02,0.6507,0.6295,0.9774,0.9586,0.5696,0.4799,0.5537,0.7576,0.4658,0.9868,0.4428,1.273,0.4655,0.4425,1.0742,0.6903,0.6141,0.2979,1.3291,0.5476,0.5609,1.3206,0.8995
2017-03-03,1.9024,1.453,1.9496,2.0575,1.7209999999999999,1.3474,1.8586,1.3751,1.9002,1.3186,1.5648,1.7616,1.5371,1.4981,1.9365,1.6191,1.7332,1.3798,1.3313,1.8082,1.4234,1.9632,2.017
2017-03-04,4.1842,2.8612,4.9381,4.6189,4.1189,2.3188,4.454,4.8371,3.7493,5.0042,1.8733,5.7953,2.3763,2.6156,6.1828,3.3755,2.7803,2.2617,5.3207,4.4506,2.6551,5.4024,4.6182
2017-03-05,4.1336,5.2241,3.3819999999999997,3.272,3.7999,4.5059,4.1913,3.5702,4.5681,3.6929,3.7885,3.7641,3.8943,4.546,3.5203,5.4394,3.8986,3.8863,3.7578,3.523,5.0541,3.5828,3.4407
2017-03-06,1.2772,1.2261,7.6466,4.8147,2.4248,1.5757,1.4713,6.8324,2.001,6.3274,1.8331,5.978,1.9278,1.5943,7.2711,1.0913,2.2627,1.5114,6.7961,3.9927,1.5192,5.0254,6.1195
2017-03-07,0.0,0.0,0.0,0.0384,0.0,0.009000000000000001,0.0,0.0676,0.0,0.1238,0.3316,0.2378,0.2698,0.0,0.2311,0.0,0.0752,0.0437,0.3565,0.0,0.0,0.2278,0.0
2017-03-08,18.9568,19.9623,17.9557,17.465,17.4175,18.1696,18.9023,17.0668,19.5706,16.3104,16.8429,15.9478,16.4672,18.433,16.4375,20.6712,17.1654,17.1387,15.5378,19.1961,19.1648,17.9281,18.4038
2017-03-09,0.2916,0.4964,0.31,0.0488,0.5621,0.9595,0.4597,0.2699,0.5394,0.138,0.9752,0.002,0.8262,0.8673,0.0199,0.4335,0.4943,1.3112,0.0187,0.542,0.7333,0.0268,0.2922
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-11,0.0688,0.3142,1.2286,0.16899999999999998,0.3949,0.0405,0.0767,0.0721,0.1102,0.1351,0.0,0.0532,0.0,0.1331,0.1199,0.0362,0.0,0.0,0.0013,0.8653,0.5967,0.0129,2.7343
2017-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,
2017-03-18,,,,,,,,,,,,,,,,,,,,,,,
2017-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,11.2706,10.6259,9.1791,13.6034,7.875,8.9405,7.8818,8.5998,9.1382,7.3328,9.9682,15.2623,15.7011,12.8053,13.1498,10.1055,7.9241,10.48,10.8081,7.3888,11.9959,14.7845,11.4939
2017-03-21,0.0,0.0996,0.0056,0.0,0.045,0.0,0.0049,0.0941,0.0139,0.1123,0.0,0.0001,0.0,0.0,0.0004,0.0867,0.0399,0.0,0.0924,0.071,0.0,0.0009,0.0081
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,1.2425,0.5487,2.464,2.1204,1.4725,0.1253,1.2565,2.884,1.2192,2.4137,0.0345,2.5886,0.1057,0.5227,2.9388,0.6567,0.7271,0.0934,2.3899,2.0743,0.4126,2.3391,2.4577
2017-03-29,0.2368,0.262,0.1655,0.2662,0.2098,0.2568,0.1817,0.1229,0.1832,0.096,0.1925,0.2529,0.2254,0.1753,0.2246,0.2921,0.2072,0.1945,0.1583,0.2517,0.2369,0.3319,0.2504
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,0.9082,1.2688,1.6057,1.0245,1.0858,0.8072,0.8979,0.9492,1.0164,0.8548,0.3046,1.3049,0.6769,1.2861,1.4071,1.2422,1.1175,0.6451,0.7926,1.4709,1.4028,1.1097,1.5241
